DATE,TIME,DOY,ASY-D,ASY-H,SYM-D,SYM-H
12/01/2020,36:00.0,12,19,20,4,-9
12/01/2020,37:00.0,12,19,20,5,-9
12/01/2020,38:00.0,12,19,21,5,-9
12/01/2020,39:00.0,12,19,20,5,-10
12/01/2020,40:00.0,12,19,20,5,-10
12/01/2020,41:00.0,12,19,20,5,-10
12/01/2020,42:00.0,12,19,20,5,-10
12/01/2020,43:00.0,12,20,20,5,-10
12/01/2020,44:00.0,12,19,20,5,-10
12/01/2020,45:00.0,12,20,20,5,-10
12/01/2020,46:00.0,12,19,20,5,-10
12/01/2020,47:00.0,12,20,20,5,-10
12/01/2020,48:00.0,12,20,19,5,-10
12/01/2020,49:00.0,12,20,20,5,-10
12/01/2020,50:00.0,12,20,20,5,-10
12/01/2020,51:00.0,12,20,19,5,-10
12/01/2020,52:00.0,12,20,19,5,-10
12/01/2020,53:00.0,12,20,20,5,-10
12/01/2020,54:00.0,12,20,20,5,-10
12/01/2020,55:00.0,12,20,20,5,-10
12/01/2020,56:00.0,12,20,19,5,-10
12/01/2020,57:00.0,12,20,20,5,-10
12/01/2020,58:00.0,12,20,20,5,-10
12/01/2020,59:00.0,12,20,20,5,-10
12/01/2020,00:00.0,12,20,19,5,-10
12/01/2020,01:00.0,12,20,19,5,-10
12/01/2020,02:00.0,12,20,19,5,-10
12/01/2020,03:00.0,12,20,19,5,-10
12/01/2020,04:00.0,12,20,19,5,-10
12/01/2020,05:00.0,12,20,19,5,-10
12/01/2020,06:00.0,12,21,20,6,-10
12/01/2020,07:00.0,12,21,19,6,-10
12/01/2020,08:00.0,12,21,19,5,-10
12/01/2020,09:00.0,12,20,19,6,-10
12/01/2020,10:00.0,12,21,19,5,-11
12/01/2020,11:00.0,12,20,18,6,-11
12/01/2020,12:00.0,12,20,18,5,-11
12/01/2020,13:00.0,12,20,18,5,-11
12/01/2020,14:00.0,12,20,18,5,-11
12/01/2020,15:00.0,12,20,18,5,-11
12/01/2020,16:00.0,12,20,19,5,-11
12/01/2020,17:00.0,12,20,18,5,-10
12/01/2020,18:00.0,12,20,18,5,-10
12/01/2020,19:00.0,12,20,18,5,-10
12/01/2020,20:00.0,12,20,18,5,-10
12/01/2020,21:00.0,12,20,19,5,-10
12/01/2020,22:00.0,12,20,19,5,-10
12/01/2020,23:00.0,12,20,19,5,-9
12/01/2020,24:00.0,12,20,18,5,-9
12/01/2020,25:00.0,12,20,18,5,-10
12/01/2020,26:00.0,12,21,19,5,-9
12/01/2020,27:00.0,12,20,19,5,-9
12/01/2020,28:00.0,12,20,19,5,-9
12/01/2020,29:00.0,12,20,19,5,-9
12/01/2020,30:00.0,12,19,19,5,-9
12/01/2020,31:00.0,12,19,19,5,-9
12/01/2020,32:00.0,12,19,19,5,-9
12/01/2020,33:00.0,12,19,19,5,-9
12/01/2020,34:00.0,12,19,19,5,-9
12/01/2020,35:00.0,12,19,19,5,-9
12/01/2020,36:00.0,12,19,19,5,-9
12/01/2020,37:00.0,12,19,19,5,-9
12/01/2020,38:00.0,12,19,18,5,-9
12/01/2020,39:00.0,12,19,18,5,-10
12/01/2020,40:00.0,12,19,18,5,-10
12/01/2020,41:00.0,12,19,17,5,-9
12/01/2020,42:00.0,12,20,18,5,-10
12/01/2020,43:00.0,12,19,17,5,-9
12/01/2020,44:00.0,12,20,17,5,-9
12/01/2020,45:00.0,12,19,17,5,-9
12/01/2020,46:00.0,12,19,17,5,-9
12/01/2020,47:00.0,12,19,17,5,-8
12/01/2020,48:00.0,12,20,17,5,-8
12/01/2020,49:00.0,12,19,17,5,-8
12/01/2020,50:00.0,12,20,18,5,-9
12/01/2020,51:00.0,12,20,18,5,-9
12/01/2020,52:00.0,12,20,18,5,-9
12/01/2020,53:00.0,12,20,18,5,-9
12/01/2020,54:00.0,12,20,18,5,-9
12/01/2020,55:00.0,12,20,18,5,-9
12/01/2020,56:00.0,12,20,18,5,-9
12/01/2020,57:00.0,12,20,18,5,-9
12/01/2020,58:00.0,12,20,17,5,-9
12/01/2020,59:00.0,12,20,18,5,-9
12/01/2020,00:00.0,12,20,17,5,-9
12/01/2020,01:00.0,12,19,17,5,-9
12/01/2020,02:00.0,12,19,17,5,-9
12/01/2020,03:00.0,12,20,17,5,-9
12/01/2020,04:00.0,12,19,17,5,-9
12/01/2020,05:00.0,12,20,16,5,-9
12/01/2020,06:00.0,12,21,17,5,-9
12/01/2020,07:00.0,12,21,17,5,-9
12/01/2020,08:00.0,12,21,17,5,-9
12/01/2020,09:00.0,12,20,15,5,-9
12/01/2020,10:00.0,12,20,15,5,-9
12/01/2020,11:00.0,12,20,15,5,-9
12/01/2020,12:00.0,12,20,15,5,-9
12/01/2020,13:00.0,12,21,15,5,-9
12/01/2020,14:00.0,12,21,16,5,-9
12/01/2020,15:00.0,12,21,15,5,-9
12/01/2020,16:00.0,12,20,15,5,-9
12/01/2020,17:00.0,12,20,15,5,-9
12/01/2020,18:00.0,12,20,15,5,-9
12/01/2020,19:00.0,12,21,15,5,-9
12/01/2020,20:00.0,12,20,15,5,-9
12/01/2020,21:00.0,12,21,15,5,-9
12/01/2020,22:00.0,12,21,15,5,-9
12/01/2020,23:00.0,12,21,15,5,-9
12/01/2020,24:00.0,12,21,15,5,-9
12/01/2020,25:00.0,12,20,16,5,-8
12/01/2020,26:00.0,12,20,16,5,-8
12/01/2020,27:00.0,12,20,15,5,-9
12/01/2020,28:00.0,12,21,17,5,-8
12/01/2020,29:00.0,12,21,17,5,-8
12/01/2020,30:00.0,12,21,16,5,-8
12/01/2020,31:00.0,12,21,16,5,-9
12/01/2020,32:00.0,12,21,16,5,-8
12/01/2020,33:00.0,12,21,16,5,-8
12/01/2020,34:00.0,12,21,17,5,-8
12/01/2020,35:00.0,12,21,17,5,-8
12/01/2020,36:00.0,12,20,17,5,-8
12/01/2020,37:00.0,12,21,17,5,-9
12/01/2020,38:00.0,12,21,17,5,-9
12/01/2020,39:00.0,12,21,16,5,-9
12/01/2020,40:00.0,12,21,16,5,-9
12/01/2020,41:00.0,12,21,16,5,-9
12/01/2020,42:00.0,12,22,16,5,-9
12/01/2020,43:00.0,12,22,16,5,-10
12/01/2020,44:00.0,12,22,16,5,-9
12/01/2020,45:00.0,12,22,16,5,-9
12/01/2020,46:00.0,12,22,16,5,-9
12/01/2020,47:00.0,12,22,14,5,-8
12/01/2020,48:00.0,12,22,15,5,-8
12/01/2020,49:00.0,12,22,15,5,-8
12/01/2020,50:00.0,12,22,16,5,-7
12/01/2020,51:00.0,12,22,15,5,-7
12/01/2020,52:00.0,12,22,15,5,-7
12/01/2020,53:00.0,12,22,15,5,-7
12/01/2020,54:00.0,12,22,15,5,-8
12/01/2020,55:00.0,12,22,15,5,-7
12/01/2020,56:00.0,12,23,15,5,-7
12/01/2020,57:00.0,12,22,15,5,-7
12/01/2020,58:00.0,12,22,15,5,-7
12/01/2020,59:00.0,12,22,14,5,-7
12/01/2020,00:00.0,12,21,14,5,-7
12/01/2020,01:00.0,12,22,14,5,-7
12/01/2020,02:00.0,12,21,14,5,-8
12/01/2020,03:00.0,12,21,15,5,-7
12/01/2020,04:00.0,12,22,15,5,-7
12/01/2020,05:00.0,12,21,14,5,-8
12/01/2020,06:00.0,12,21,14,5,-8
12/01/2020,07:00.0,12,22,15,5,-7
12/01/2020,08:00.0,12,21,14,5,-7
12/01/2020,09:00.0,12,21,13,5,-7
12/01/2020,10:00.0,12,21,13,5,-8
12/01/2020,11:00.0,12,21,13,5,-8
12/01/2020,12:00.0,12,21,13,5,-8
12/01/2020,13:00.0,12,21,13,5,-8
12/01/2020,14:00.0,12,21,13,5,-8
12/01/2020,15:00.0,12,20,13,5,-8
12/01/2020,16:00.0,12,20,13,5,-8
12/01/2020,17:00.0,12,19,13,5,-8
12/01/2020,18:00.0,12,20,13,5,-8
12/01/2020,19:00.0,12,19,12,5,-8
12/01/2020,20:00.0,12,19,12,4,-8
12/01/2020,21:00.0,12,19,13,4,-8
12/01/2020,22:00.0,12,19,13,4,-7
12/01/2020,23:00.0,12,19,13,4,-7
12/01/2020,24:00.0,12,18,13,4,-7
12/01/2020,25:00.0,12,18,14,4,-7
12/01/2020,26:00.0,12,18,13,4,-7
12/01/2020,27:00.0,12,17,13,4,-7
12/01/2020,28:00.0,12,17,13,4,-7
12/01/2020,29:00.0,12,18,13,4,-7
12/01/2020,30:00.0,12,17,13,4,-7
12/01/2020,31:00.0,12,17,13,4,-7
12/01/2020,32:00.0,12,17,12,4,-7
12/01/2020,33:00.0,12,17,12,4,-7
12/01/2020,34:00.0,12,17,12,4,-7
12/01/2020,35:00.0,12,17,11,4,-6
12/01/2020,36:00.0,12,17,11,4,-6
12/01/2020,37:00.0,12,16,12,4,-6
12/01/2020,38:00.0,12,16,11,4,-6
12/01/2020,39:00.0,12,16,10,4,-6
12/01/2020,40:00.0,12,16,10,4,-7
12/01/2020,41:00.0,12,16,10,4,-7
12/01/2020,42:00.0,12,16,9,4,-7
12/01/2020,43:00.0,12,15,9,4,-7
12/01/2020,44:00.0,12,15,8,4,-7
12/01/2020,45:00.0,12,16,7,4,-7
12/01/2020,46:00.0,12,15,7,4,-7
12/01/2020,47:00.0,12,15,7,4,-7
12/01/2020,48:00.0,12,15,7,4,-7
12/01/2020,49:00.0,12,15,7,4,-7
12/01/2020,50:00.0,12,15,6,4,-7
12/01/2020,51:00.0,12,15,6,4,-7
12/01/2020,52:00.0,12,14,6,4,-7
12/01/2020,53:00.0,12,15,6,4,-7
12/01/2020,54:00.0,12,14,6,4,-7
12/01/2020,55:00.0,12,14,6,4,-7
12/01/2020,56:00.0,12,14,6,4,-7
12/01/2020,57:00.0,12,14,6,4,-7
12/01/2020,58:00.0,12,14,6,4,-7
12/01/2020,59:00.0,12,14,6,4,-7
12/01/2020,00:00.0,12,14,6,4,-8
12/01/2020,01:00.0,12,14,6,4,-8
12/01/2020,02:00.0,12,14,6,4,-8
12/01/2020,03:00.0,12,14,6,4,-8
12/01/2020,04:00.0,12,14,6,4,-7
12/01/2020,05:00.0,12,14,5,4,-7
12/01/2020,06:00.0,12,14,5,4,-7
12/01/2020,07:00.0,12,14,5,4,-7
12/01/2020,08:00.0,12,14,5,4,-7
12/01/2020,09:00.0,12,14,5,4,-7
12/01/2020,10:00.0,12,14,5,4,-7
12/01/2020,11:00.0,12,14,6,4,-7
12/01/2020,12:00.0,12,13,6,4,-7
12/01/2020,13:00.0,12,13,6,4,-7
12/01/2020,14:00.0,12,13,6,4,-7
12/01/2020,15:00.0,12,14,7,4,-7
12/01/2020,16:00.0,12,14,6,4,-7
12/01/2020,17:00.0,12,13,7,4,-7
12/01/2020,18:00.0,12,13,7,4,-7
12/01/2020,19:00.0,12,13,6,3,-7
12/01/2020,20:00.0,12,13,6,3,-7
12/01/2020,21:00.0,12,13,6,3,-7
12/01/2020,22:00.0,12,13,6,3,-7
12/01/2020,23:00.0,12,13,6,3,-7
12/01/2020,24:00.0,12,12,5,3,-7
12/01/2020,25:00.0,12,13,7,3,-7
12/01/2020,26:00.0,12,12,7,3,-7
12/01/2020,27:00.0,12,13,6,3,-7
12/01/2020,28:00.0,12,13,6,3,-7
12/01/2020,29:00.0,12,12,6,3,-7
12/01/2020,30:00.0,12,13,7,3,-7
12/01/2020,31:00.0,12,13,7,3,-7
12/01/2020,32:00.0,12,12,7,3,-8
12/01/2020,33:00.0,12,12,8,3,-7
12/01/2020,34:00.0,12,12,8,3,-8
12/01/2020,35:00.0,12,12,8,3,-7
12/01/2020,36:00.0,12,12,8,3,-7
12/01/2020,37:00.0,12,11,10,3,-8
12/01/2020,38:00.0,12,11,10,3,-7
12/01/2020,39:00.0,12,11,11,2,-8
12/01/2020,40:00.0,12,11,12,2,-7
12/01/2020,41:00.0,12,11,12,2,-7
12/01/2020,42:00.0,12,12,13,2,-7
12/01/2020,43:00.0,12,12,12,3,-7
12/01/2020,44:00.0,12,12,11,3,-7
12/01/2020,45:00.0,12,12,12,3,-7
12/01/2020,46:00.0,12,12,12,2,-8
12/01/2020,47:00.0,12,12,12,2,-8
12/01/2020,48:00.0,12,12,11,2,-7
12/01/2020,49:00.0,12,12,11,2,-7
12/01/2020,50:00.0,12,11,11,2,-8
12/01/2020,51:00.0,12,11,12,2,-7
12/01/2020,52:00.0,12,11,12,2,-7
12/01/2020,53:00.0,12,10,11,2,-8
12/01/2020,54:00.0,12,10,11,2,-7
12/01/2020,55:00.0,12,10,11,2,-7
12/01/2020,56:00.0,12,10,12,2,-7
12/01/2020,57:00.0,12,10,11,2,-7
12/01/2020,58:00.0,12,10,11,2,-7
12/01/2020,59:00.0,12,10,11,2,-8
12/01/2020,00:00.0,12,10,10,2,-8
12/01/2020,01:00.0,12,10,10,2,-8
12/01/2020,02:00.0,12,10,11,2,-8
12/01/2020,03:00.0,12,9,11,2,-8
12/01/2020,04:00.0,12,10,10,1,-8
12/01/2020,05:00.0,12,10,10,1,-7
12/01/2020,06:00.0,12,10,10,1,-8
12/01/2020,07:00.0,12,10,9,2,-8
12/01/2020,08:00.0,12,10,9,1,-8
12/01/2020,09:00.0,12,9,11,1,-7
12/01/2020,10:00.0,12,10,9,1,-8
12/01/2020,11:00.0,12,9,9,1,-8
12/01/2020,12:00.0,12,9,11,1,-8
12/01/2020,13:00.0,12,9,11,1,-8
12/01/2020,14:00.0,12,9,11,1,-8
12/01/2020,15:00.0,12,9,10,1,-8
12/01/2020,16:00.0,12,9,10,1,-8
12/01/2020,17:00.0,12,9,11,1,-8
12/01/2020,18:00.0,12,9,11,1,-8
12/01/2020,19:00.0,12,9,11,1,-8
12/01/2020,20:00.0,12,10,10,1,-8
12/01/2020,21:00.0,12,9,10,1,-8
12/01/2020,22:00.0,12,9,11,1,-8
12/01/2020,23:00.0,12,10,11,0,-8
12/01/2020,24:00.0,12,10,11,0,-8
12/01/2020,25:00.0,12,10,11,1,-8
12/01/2020,26:00.0,12,11,11,0,-8
12/01/2020,27:00.0,12,10,11,0,-8
12/01/2020,28:00.0,12,11,11,1,-8
12/01/2020,29:00.0,12,11,11,1,-8
12/01/2020,30:00.0,12,11,11,0,-8
12/01/2020,31:00.0,12,12,12,0,-9
12/01/2020,32:00.0,12,12,12,0,-8
12/01/2020,33:00.0,12,12,12,0,-8
12/01/2020,34:00.0,12,12,12,0,-8
12/01/2020,35:00.0,12,12,12,0,-8
12/01/2020,36:00.0,12,14,13,0,-9
12/01/2020,37:00.0,12,13,13,0,-9
12/01/2020,38:00.0,12,14,14,0,-8
12/01/2020,39:00.0,12,14,13,0,-9
12/01/2020,40:00.0,12,14,13,0,-9
12/01/2020,41:00.0,12,15,13,0,-8
12/01/2020,42:00.0,12,15,13,0,-8
12/01/2020,43:00.0,12,16,13,0,-8
12/01/2020,44:00.0,12,16,13,0,-8
12/01/2020,45:00.0,12,16,12,0,-9
12/01/2020,46:00.0,12,17,12,0,-9
12/01/2020,47:00.0,12,16,11,0,-9
12/01/2020,48:00.0,12,17,11,0,-9
12/01/2020,49:00.0,12,16,11,0,-9
12/01/2020,50:00.0,12,16,11,0,-9
12/01/2020,51:00.0,12,17,11,0,-9
12/01/2020,52:00.0,12,17,11,0,-8
12/01/2020,53:00.0,12,17,11,0,-8
12/01/2020,54:00.0,12,17,11,0,-8
12/01/2020,55:00.0,12,17,11,0,-8
12/01/2020,56:00.0,12,17,11,-1,-8
12/01/2020,57:00.0,12,17,11,-1,-8
12/01/2020,58:00.0,12,18,11,-1,-8
12/01/2020,59:00.0,12,17,11,-1,-9
12/01/2020,00:00.0,12,18,11,-1,-9
12/01/2020,01:00.0,12,17,10,-1,-9
12/01/2020,02:00.0,12,18,10,-1,-9
12/01/2020,03:00.0,12,17,10,-1,-8
12/01/2020,04:00.0,12,18,10,-1,-9
12/01/2020,05:00.0,12,18,11,-1,-9
12/01/2020,06:00.0,12,17,11,-1,-9
12/01/2020,07:00.0,12,18,11,-1,-9
12/01/2020,08:00.0,12,17,11,-1,-9
12/01/2020,09:00.0,12,18,10,-1,-9
12/01/2020,10:00.0,12,18,11,-1,-9
12/01/2020,11:00.0,12,18,11,-1,-9
12/01/2020,12:00.0,12,19,11,-1,-9
12/01/2020,13:00.0,12,18,11,-1,-9
12/01/2020,14:00.0,12,18,11,-1,-9
12/01/2020,15:00.0,12,18,12,-1,-9
12/01/2020,16:00.0,12,18,12,-1,-9
12/01/2020,17:00.0,12,18,12,-1,-9
12/01/2020,18:00.0,12,18,12,-2,-9
12/01/2020,19:00.0,12,18,13,-1,-9
12/01/2020,20:00.0,12,19,13,-1,-9
12/01/2020,21:00.0,12,18,13,-1,-9
12/01/2020,22:00.0,12,19,14,-2,-9
12/01/2020,23:00.0,12,19,15,-1,-9
12/01/2020,24:00.0,12,18,15,-1,-9
12/01/2020,25:00.0,12,19,15,-2,-9
12/01/2020,26:00.0,12,19,16,-2,-9
12/01/2020,27:00.0,12,19,15,-2,-9
12/01/2020,28:00.0,12,19,15,-1,-9
12/01/2020,29:00.0,12,19,16,-1,-9
12/01/2020,30:00.0,12,19,16,-1,-9
12/01/2020,31:00.0,12,19,15,-1,-9
12/01/2020,32:00.0,12,19,16,-2,-9
12/01/2020,33:00.0,12,20,16,-2,-9
12/01/2020,34:00.0,12,19,16,-2,-9
12/01/2020,35:00.0,12,19,16,-1,-9
12/01/2020,36:00.0,12,19,16,-1,-9
12/01/2020,37:00.0,12,19,16,-1,-9
12/01/2020,38:00.0,12,19,15,-1,-9
12/01/2020,39:00.0,12,19,16,-1,-9
12/01/2020,40:00.0,12,19,15,-1,-9
12/01/2020,41:00.0,12,18,15,-1,-9
12/01/2020,42:00.0,12,19,15,-2,-9
12/01/2020,43:00.0,12,18,15,-1,-9
12/01/2020,44:00.0,12,19,14,-1,-9
12/01/2020,45:00.0,12,19,14,-1,-9
12/01/2020,46:00.0,12,19,15,-1,-9
12/01/2020,47:00.0,12,19,15,-1,-9
12/01/2020,48:00.0,12,19,15,-1,-9
12/01/2020,49:00.0,12,19,15,-1,-9
12/01/2020,50:00.0,12,19,15,-1,-9
12/01/2020,51:00.0,12,19,15,-1,-9
12/01/2020,52:00.0,12,19,15,-1,-9
12/01/2020,53:00.0,12,19,15,-1,-9
12/01/2020,54:00.0,12,19,15,-1,-9
12/01/2020,55:00.0,12,20,15,-1,-9
12/01/2020,56:00.0,12,20,15,-1,-9
12/01/2020,57:00.0,12,20,15,-2,-9
12/01/2020,58:00.0,12,21,16,-2,-10
12/01/2020,59:00.0,12,20,15,-2,-9
12/01/2020,00:00.0,12,20,15,-2,-10
12/01/2020,01:00.0,12,21,16,-2,-10
12/01/2020,02:00.0,12,21,16,-2,-9
12/01/2020,03:00.0,12,21,16,-2,-10
12/01/2020,04:00.0,12,20,17,-2,-10
12/01/2020,05:00.0,12,20,17,-2,-10
12/01/2020,06:00.0,12,20,18,-2,-10
12/01/2020,07:00.0,12,20,18,-2,-10
12/01/2020,08:00.0,12,20,18,-2,-9
12/01/2020,09:00.0,12,20,18,-2,-9
12/01/2020,10:00.0,12,21,18,-2,-10
12/01/2020,11:00.0,12,21,18,-2,-10
12/01/2020,12:00.0,12,20,18,-2,-10
12/01/2020,13:00.0,12,20,18,-2,-10
12/01/2020,14:00.0,12,20,19,-2,-10
12/01/2020,15:00.0,12,20,19,-2,-10
12/01/2020,16:00.0,12,20,19,-2,-10
12/01/2020,17:00.0,12,20,20,-2,-10
12/01/2020,18:00.0,12,21,19,-2,-10
12/01/2020,19:00.0,12,20,20,-2,-10
12/01/2020,20:00.0,12,20,20,-2,-10
12/01/2020,21:00.0,12,20,20,-2,-10
12/01/2020,22:00.0,12,20,20,-2,-10
12/01/2020,23:00.0,12,20,20,-2,-10
12/01/2020,24:00.0,12,20,21,-2,-10
12/01/2020,25:00.0,12,20,21,-2,-10
12/01/2020,26:00.0,12,20,21,-2,-10
12/01/2020,27:00.0,12,19,21,-2,-10
12/01/2020,28:00.0,12,19,21,-2,-10
12/01/2020,29:00.0,12,20,21,-2,-10
12/01/2020,30:00.0,12,19,22,-2,-10
12/01/2020,31:00.0,12,19,22,-2,-10
12/01/2020,32:00.0,12,20,22,-2,-10
12/01/2020,33:00.0,12,20,22,-2,-10
12/01/2020,34:00.0,12,20,22,-2,-10
12/01/2020,35:00.0,12,19,21,-2,-10
12/01/2020,36:00.0,12,19,22,-2,-10
12/01/2020,37:00.0,12,19,22,-2,-10
12/01/2020,38:00.0,12,19,22,-2,-10
12/01/2020,39:00.0,12,19,22,-2,-10
12/01/2020,40:00.0,12,19,22,-2,-10
12/01/2020,41:00.0,12,19,22,-2,-10
12/01/2020,42:00.0,12,18,22,-2,-10
12/01/2020,43:00.0,12,18,22,-2,-10
12/01/2020,44:00.0,12,19,23,-2,-10
12/01/2020,45:00.0,12,19,22,-2,-10
12/01/2020,46:00.0,12,19,22,-2,-10
12/01/2020,47:00.0,12,19,22,-2,-10
12/01/2020,48:00.0,12,19,22,-2,-10
12/01/2020,49:00.0,12,20,22,-2,-10
12/01/2020,50:00.0,12,20,22,-2,-10
12/01/2020,51:00.0,12,21,22,-2,-10
12/01/2020,52:00.0,12,21,21,-2,-10
12/01/2020,53:00.0,12,21,22,-2,-10
12/01/2020,54:00.0,12,21,22,-2,-10
12/01/2020,55:00.0,12,21,22,-2,-10
12/01/2020,56:00.0,12,21,23,-2,-10
12/01/2020,57:00.0,12,22,22,-2,-10
12/01/2020,58:00.0,12,21,22,-2,-10
12/01/2020,59:00.0,12,21,22,-2,-10
12/01/2020,00:00.0,12,21,22,-2,-10
12/01/2020,01:00.0,12,21,21,-2,-10
12/01/2020,02:00.0,12,22,21,-2,-10
12/01/2020,03:00.0,12,21,21,-2,-9
12/01/2020,04:00.0,12,22,21,-2,-9
12/01/2020,05:00.0,12,23,20,-2,-9
12/01/2020,06:00.0,12,23,21,-2,-10
12/01/2020,07:00.0,12,22,21,-2,-10
12/01/2020,08:00.0,12,23,21,-2,-9
12/01/2020,09:00.0,12,23,21,-2,-9
12/01/2020,10:00.0,12,22,21,-2,-9
12/01/2020,11:00.0,12,22,21,-2,-9
12/01/2020,12:00.0,12,23,21,-2,-9
12/01/2020,13:00.0,12,22,21,-2,-9
12/01/2020,14:00.0,12,23,20,-2,-10
12/01/2020,15:00.0,12,23,20,-2,-10
12/01/2020,16:00.0,12,22,20,-2,-10
12/01/2020,17:00.0,12,22,20,-2,-10
12/01/2020,18:00.0,12,23,20,-2,-10
12/01/2020,19:00.0,12,22,20,-2,-10
12/01/2020,20:00.0,12,23,20,-2,-10
12/01/2020,21:00.0,12,23,19,-2,-10
12/01/2020,22:00.0,12,22,19,-2,-10
12/01/2020,23:00.0,12,22,19,-2,-10
12/01/2020,24:00.0,12,22,19,-2,-10
12/01/2020,25:00.0,12,22,19,-2,-10
12/01/2020,26:00.0,12,22,19,-2,-10
12/01/2020,27:00.0,12,21,19,-2,-10
12/01/2020,28:00.0,12,22,18,-2,-10
12/01/2020,29:00.0,12,22,19,-2,-10
12/01/2020,30:00.0,12,22,19,-2,-10
12/01/2020,31:00.0,12,22,19,-2,-10
12/01/2020,32:00.0,12,22,18,-2,-10
12/01/2020,33:00.0,12,22,18,-2,-9
12/01/2020,34:00.0,12,21,18,-2,-9
12/01/2020,35:00.0,12,22,17,-2,-9
12/01/2020,36:00.0,12,22,17,-2,-9
12/01/2020,37:00.0,12,22,17,-2,-10
12/01/2020,38:00.0,12,22,17,-2,-10
12/01/2020,39:00.0,12,22,16,-2,-10
12/01/2020,40:00.0,12,22,16,-2,-10
12/01/2020,41:00.0,12,22,17,-2,-10
12/01/2020,42:00.0,12,21,17,-2,-11
12/01/2020,43:00.0,12,22,16,-2,-10
12/01/2020,44:00.0,12,22,16,-2,-10
12/01/2020,45:00.0,12,22,16,-2,-10
12/01/2020,46:00.0,12,21,15,-2,-10
12/01/2020,47:00.0,12,21,15,-2,-10
12/01/2020,48:00.0,12,22,16,-2,-10
12/01/2020,49:00.0,12,22,16,-2,-10
12/01/2020,50:00.0,12,21,15,-2,-10
12/01/2020,51:00.0,12,21,14,-2,-10
12/01/2020,52:00.0,12,21,15,-2,-10
12/01/2020,53:00.0,12,21,15,-2,-10
12/01/2020,54:00.0,12,21,14,-2,-10
12/01/2020,55:00.0,12,21,13,-1,-10
12/01/2020,56:00.0,12,21,13,-2,-10
12/01/2020,57:00.0,12,20,13,-2,-10
12/01/2020,58:00.0,12,20,13,-2,-10
12/01/2020,59:00.0,12,21,12,-2,-10
12/01/2020,00:00.0,12,21,13,-1,-10
12/01/2020,01:00.0,12,20,13,-1,-10
12/01/2020,02:00.0,12,20,12,-1,-10
12/01/2020,03:00.0,12,20,12,-2,-10
12/01/2020,04:00.0,12,20,12,-1,-10
12/01/2020,05:00.0,12,20,12,-1,-10
12/01/2020,06:00.0,12,19,11,-1,-10
12/01/2020,07:00.0,12,19,11,-1,-10
12/01/2020,08:00.0,12,19,11,-1,-10
12/01/2020,09:00.0,12,20,11,-1,-10
12/01/2020,10:00.0,12,19,10,-1,-10
12/01/2020,11:00.0,12,19,10,-1,-10
12/01/2020,12:00.0,12,18,10,-1,-10
12/01/2020,13:00.0,12,19,10,-1,-10
12/01/2020,14:00.0,12,18,9,-1,-10
12/01/2020,15:00.0,12,18,9,-1,-10
12/01/2020,16:00.0,12,18,9,-1,-10
12/01/2020,17:00.0,12,17,10,-1,-10
12/01/2020,18:00.0,12,17,9,-1,-10
12/01/2020,19:00.0,12,17,8,-1,-9
12/01/2020,20:00.0,12,18,9,-1,-10
12/01/2020,21:00.0,12,17,8,-1,-10
12/01/2020,22:00.0,12,17,8,-1,-9
12/01/2020,23:00.0,12,16,8,-1,-10
12/01/2020,24:00.0,12,16,9,-1,-9
12/01/2020,25:00.0,12,17,9,-1,-9
12/01/2020,26:00.0,12,16,9,-1,-9
12/01/2020,27:00.0,12,16,8,-1,-9
12/01/2020,28:00.0,12,15,8,-1,-9
12/01/2020,29:00.0,12,16,8,-1,-10
12/01/2020,30:00.0,12,16,8,-1,-10
12/01/2020,31:00.0,12,16,8,-1,-10
12/01/2020,32:00.0,12,15,8,-1,-10
12/01/2020,33:00.0,12,15,8,-1,-10
12/01/2020,34:00.0,12,14,8,-1,-10
12/01/2020,35:00.0,12,14,9,-1,-9
12/01/2020,36:00.0,12,14,9,0,-9
12/01/2020,37:00.0,12,14,8,0,-9
12/01/2020,38:00.0,12,14,8,0,-9
12/01/2020,39:00.0,12,14,8,0,-9
12/01/2020,40:00.0,12,13,9,0,-9
12/01/2020,41:00.0,12,13,9,0,-9
12/01/2020,42:00.0,12,13,9,0,-9
12/01/2020,43:00.0,12,13,9,0,-9
12/01/2020,44:00.0,12,13,9,0,-9
12/01/2020,45:00.0,12,13,9,0,-9
12/01/2020,46:00.0,12,12,9,0,-9
12/01/2020,47:00.0,12,12,10,0,-9
12/01/2020,48:00.0,12,11,9,0,-9
12/01/2020,49:00.0,12,11,9,0,-9
12/01/2020,50:00.0,12,10,9,0,-9
12/01/2020,51:00.0,12,10,9,0,-9
12/01/2020,52:00.0,12,10,9,0,-9
12/01/2020,53:00.0,12,11,9,0,-9
12/01/2020,54:00.0,12,10,10,0,-9
12/01/2020,55:00.0,12,10,10,0,-9
12/01/2020,56:00.0,12,10,10,0,-9
12/01/2020,57:00.0,12,9,10,0,-9
12/01/2020,58:00.0,12,9,10,0,-9
12/01/2020,59:00.0,12,9,10,0,-9
12/01/2020,00:00.0,12,9,9,0,-9
12/01/2020,01:00.0,12,8,9,0,-9
12/01/2020,02:00.0,12,8,9,0,-9
12/01/2020,03:00.0,12,7,9,0,-9
12/01/2020,04:00.0,12,7,10,0,-9
12/01/2020,05:00.0,12,7,10,0,-9
12/01/2020,06:00.0,12,6,10,0,-9
12/01/2020,07:00.0,12,7,10,0,-9
